1	0	0	0	0	0	0	0	0	0	0	600	0	0	90
2	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
3	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
4	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
5	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
6	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
7	30053	1	0	0	0	0	0	0	0	0	30000	0	0	50
8	30073	2	0	0	0	0	0	0	0	0	45000	0	0	40
9	30033	2	0	0	0	0	0	0	0	0	75000	0	0	30
10	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
11	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
12	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
13	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
14	30030	2	0	0	0	0	0	0	0	0	13000	0	0	70
15	30075	2	0	0	0	0	0	0	0	0	20000	0	0	60
16	30056	2	27799	1	0	0	0	0	0	0	40000	0	0	50
17	30022	2	27987	1	0	0	0	0	0	0	70000	0	0	40
18	30067	2	27987	1	0	0	0	0	0	0	120000	0	0	30
19	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
20	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
21	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
22	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
23	30079	1	0	0	0	0	0	0	0	0	20000	0	0	50
24	30015	1	0	0	0	0	0	0	0	0	30000	0	0	40
25	30016	2	27992	1	0	0	0	0	0	0	45000	0	0	30
26	30089	2	27993	1	0	0	0	0	0	0	90000	0	0	20
27	30091	2	27994	1	0	0	0	0	0	0	150000	0	0	10
28	0	0	0	0	0	0	0	0	0	0	600	0	0	90
29	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
30	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
31	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
32	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
33	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
34	30034	2	0	0	0	0	0	0	0	0	30000	0	0	50
35	30011	2	0	0	0	0	0	0	0	0	45000	0	0	40
36	30035	2	0	0	0	0	0	0	0	0	75000	0	0	30
37	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
38	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
39	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
40	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
41	30052	2	0	0	0	0	0	0	0	0	13000	0	0	70
42	30046	2	0	0	0	0	0	0	0	0	20000	0	0	60
43	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	50
44	30025	2	27987	1	0	0	0	0	0	0	70000	0	0	40
45	30058	2	27987	1	0	0	0	0	0	0	120000	0	0	30
46	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
47	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
48	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
49	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
50	30083	2	0	0	0	0	0	0	0	0	20000	0	0	50
51	30060	2	0	0	0	0	0	0	0	0	30000	0	0	40
52	30061	2	27992	1	0	0	0	0	0	0	45000	0	0	30
53	30088	2	27993	1	0	0	0	0	0	0	90000	0	0	20
54	30019	2	27994	1	0	0	0	0	0	0	150000	0	0	10
55	0	0	0	0	0	0	0	0	0	0	600	0	0	90
56	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
57	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
58	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
59	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
60	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
61	30070	2	0	0	0	0	0	0	0	0	30000	0	0	50
62	30072	2	0	0	0	0	0	0	0	0	45000	0	0	40
63	30017	2	0	0	0	0	0	0	0	0	75000	0	0	30
64	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
65	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
66	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
67	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
68	30041	1	0	0	0	0	0	0	0	0	13000	0	0	70
69	30008	2	0	0	0	0	0	0	0	0	20000	0	0	60
70	30057	1	27799	1	0	0	0	0	0	0	40000	0	0	50
71	30081	1	27987	1	0	0	0	0	0	0	70000	0	0	40
72	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	30
73	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
74	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
75	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
76	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
77	30009	2	0	0	0	0	0	0	0	0	20000	0	0	50
78	30039	2	0	0	0	0	0	0	0	0	30000	0	0	40
79	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	30
80	30048	2	27993	1	0	0	0	0	0	0	90000	0	0	20
81	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	10
82	0	0	0	0	0	0	0	0	0	0	600	0	0	90
83	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
84	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
85	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
86	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
87	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
88	30031	1	0	0	0	0	0	0	0	0	30000	0	0	50
89	30032	2	0	0	0	0	0	0	0	0	45000	0	0	40
90	30033	2	0	0	0	0	0	0	0	0	75000	0	0	30
91	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
92	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
93	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
94	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
95	30008	2	0	0	0	0	0	0	0	0	13000	0	0	70
96	30075	2	0	0	0	0	0	0	0	0	20000	0	0	60
97	30006	2	27799	1	0	0	0	0	0	0	40000	0	0	50
98	30022	1	27987	1	0	0	0	0	0	0	70000	0	0	40
99	30067	2	27987	1	0	0	0	0	0	0	120000	0	0	30
100	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
101	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
102	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
103	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
104	30079	1	0	0	0	0	0	0	0	0	20000	0	0	50
105	30015	1	0	0	0	0	0	0	0	0	30000	0	0	40
106	30086	2	27992	1	0	0	0	0	0	0	45000	0	0	30
107	30050	2	27993	1	0	0	0	0	0	0	90000	0	0	20
108	30091	2	27994	1	0	0	0	0	0	0	150000	0	0	10
109	0	0	0	0	0	0	0	0	0	0	600	0	0	90
110	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
111	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
112	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
113	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
114	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
115	30071	2	0	0	0	0	0	0	0	0	30000	0	0	50
116	30018	2	0	0	0	0	0	0	0	0	45000	0	0	40
117	30017	2	0	0	0	0	0	0	0	0	75000	0	0	30
118	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
119	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
120	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
121	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
122	30005	2	0	0	0	0	0	0	0	0	13000	0	0	70
123	30076	2	0	0	0	0	0	0	0	0	20000	0	0	60
124	30051	1	27799	1	0	0	0	0	0	0	40000	0	0	50
125	30081	1	27987	1	0	0	0	0	0	0	70000	0	0	40
126	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	30
127	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
128	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
129	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
130	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
131	30009	1	0	0	0	0	0	0	0	0	20000	0	0	50
132	30080	1	0	0	0	0	0	0	0	0	30000	0	0	40
133	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	30
134	30049	2	27993	1	0	0	0	0	0	0	90000	0	0	20
135	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	10
136	0	0	0	0	0	0	0	0	0	0	600	0	0	90
137	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
138	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
139	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
140	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
141	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
142	30038	1	0	0	0	0	0	0	0	0	30000	0	0	50
143	30023	2	0	0	0	0	0	0	0	0	45000	0	0	40
144	30074	2	0	0	0	0	0	0	0	0	75000	0	0	30
145	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
146	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
147	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
148	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
149	30007	2	0	0	0	0	0	0	0	0	13000	0	0	70
150	30078	2	0	0	0	0	0	0	0	0	20000	0	0	60
151	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	50
152	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	40
153	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	30
154	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
155	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
156	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
157	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
158	30059	2	0	0	0	0	0	0	0	0	20000	0	0	50
159	30080	2	0	0	0	0	0	0	0	0	30000	0	0	40
160	30085	2	27992	1	0	0	0	0	0	0	45000	0	0	30
161	30014	2	27993	1	0	0	0	0	0	0	90000	0	0	20
162	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	10
163	0	0	0	0	0	0	0	0	0	0	600	0	0	90
164	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
165	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
166	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
167	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
168	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
169	30010	2	0	0	0	0	0	0	0	0	30000	0	0	50
170	30031	1	0	0	0	0	0	0	0	0	45000	0	0	40
171	30032	2	0	0	0	0	0	0	0	0	75000	0	0	30
172	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
173	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
174	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
175	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
176	30021	2	0	0	0	0	0	0	0	0	13000	0	0	70
177	30008	2	0	0	0	0	0	0	0	0	20000	0	0	60
178	30057	2	27799	1	0	0	0	0	0	0	40000	0	0	50
179	30006	2	27987	1	0	0	0	0	0	0	70000	0	0	40
180	30022	2	27987	1	0	0	0	0	0	0	120000	0	0	30
181	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
182	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
183	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
184	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
185	30082	2	0	0	0	0	0	0	0	0	20000	0	0	50
186	30079	2	0	0	0	0	0	0	0	0	30000	0	0	40
187	30087	2	27992	1	0	0	0	0	0	0	45000	0	0	30
188	30086	2	27993	1	0	0	0	0	0	0	90000	0	0	20
189	30050	2	27994	1	0	0	0	0	0	0	150000	0	0	10
190	0	0	0	0	0	0	0	0	0	0	600	0	0	90
191	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
192	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
193	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
194	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
195	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
196	30038	2	0	0	0	0	0	0	0	0	30000	0	0	50
197	30011	2	0	0	0	0	0	0	0	0	45000	0	0	40
198	30074	1	0	0	0	0	0	0	0	0	75000	0	0	30
199	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
200	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
201	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
202	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
203	30007	2	0	0	0	0	0	0	0	0	13000	0	0	70
204	30046	2	0	0	0	0	0	0	0	0	20000	0	0	60
205	30045	2	27799	1	0	0	0	0	0	0	40000	0	0	50
206	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	40
207	30058	2	27987	1	0	0	0	0	0	0	120000	0	0	30
208	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
209	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
210	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
211	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
212	30059	2	0	0	0	0	0	0	0	0	20000	0	0	50
213	30060	2	0	0	0	0	0	0	0	0	30000	0	0	40
214	30061	2	27992	1	0	0	0	0	0	0	45000	0	0	30
215	30014	2	27993	1	0	0	0	0	0	0	90000	0	0	20
216	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	10
217	0	0	0	0	0	0	0	0	0	0	600	0	0	90
218	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
219	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
220	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
221	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
222	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
223	30071	2	0	0	0	0	0	0	0	0	30000	0	0	50
224	30023	1	0	0	0	0	0	0	0	0	45000	0	0	40
225	30074	2	0	0	0	0	0	0	0	0	75000	0	0	30
226	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
227	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
228	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
229	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
230	30005	1	0	0	0	0	0	0	0	0	13000	0	0	70
231	30078	1	0	0	0	0	0	0	0	0	20000	0	0	60
232	30051	1	27799	1	0	0	0	0	0	0	40000	0	0	50
233	30055	2	27987	1	0	0	0	0	0	0	70000	0	0	40
234	30047	2	27987	1	0	0	0	0	0	0	120000	0	0	30
235	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
236	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
237	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
238	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
239	30059	2	0	0	0	0	0	0	0	0	20000	0	0	50
240	30080	2	0	0	0	0	0	0	0	0	30000	0	0	40
241	30085	2	27992	1	0	0	0	0	0	0	45000	0	0	30
242	30049	2	27993	1	0	0	0	0	0	0	90000	0	0	20
243	30042	2	27994	1	0	0	0	0	0	0	150000	0	0	10
244	0	0	0	0	0	0	0	0	0	0	600	0	0	90
245	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
246	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
247	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
248	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
249	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
250	30070	2	0	0	0	0	0	0	0	0	30000	0	0	50
251	30018	2	0	0	0	0	0	0	0	0	45000	0	0	40
252	30017	2	0	0	0	0	0	0	0	0	75000	0	0	30
253	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
254	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
255	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
256	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
257	30041	2	0	0	0	0	0	0	0	0	13000	0	0	70
258	30076	2	0	0	0	0	0	0	0	0	20000	0	0	60
259	30051	2	27799	1	0	0	0	0	0	0	40000	0	0	50
260	30081	2	27987	1	0	0	0	0	0	0	70000	0	0	40
261	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	30
262	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
263	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
264	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
265	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
266	30009	2	0	0	0	0	0	0	0	0	20000	0	0	50
267	30039	2	0	0	0	0	0	0	0	0	30000	0	0	40
268	30040	2	27992	1	0	0	0	0	0	0	45000	0	0	30
269	30048	2	27993	1	0	0	0	0	0	0	90000	0	0	20
270	30090	2	27994	1	0	0	0	0	0	0	150000	0	0	10
271	0	0	0	0	0	0	0	0	0	0	600	0	0	90
272	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
273	0	0	0	0	0	0	0	0	0	0	2500	0	0	90
274	0	0	0	0	0	0	0	0	0	0	5000	0	0	90
275	0	0	0	0	0	0	0	0	0	0	10000	0	0	80
276	0	0	0	0	0	0	0	0	0	0	20000	0	0	60
277	30010	1	0	0	0	0	0	0	0	0	30000	0	0	50
278	30072	2	0	0	0	0	0	0	0	0	45000	0	0	40
279	30032	1	0	0	0	0	0	0	0	0	75000	0	0	30
280	0	0	0	0	0	0	0	0	0	0	1000	0	0	90
281	0	0	0	0	0	0	0	0	0	0	2000	0	0	90
282	0	0	0	0	0	0	0	0	0	0	4000	0	0	90
283	0	0	0	0	0	0	0	0	0	0	8000	0	0	80
284	30021	1	0	0	0	0	0	0	0	0	13000	0	0	70
285	30008	1	0	0	0	0	0	0	0	0	20000	0	0	60
286	30057	1	27799	1	0	0	0	0	0	0	40000	0	0	50
287	30006	2	27987	1	0	0	0	0	0	0	70000	0	0	40
288	30077	2	27987	1	0	0	0	0	0	0	120000	0	0	30
289	0	0	0	0	0	0	0	0	0	0	1200	0	0	90
290	0	0	0	0	0	0	0	0	0	0	2500	0	0	80
291	0	0	0	0	0	0	0	0	0	0	5000	0	0	70
292	0	0	0	0	0	0	0	0	0	0	10000	0	0	60
293	30082	2	0	0	0	0	0	0	0	0	20000	0	0	50
294	30039	2	0	0	0	0	0	0	0	0	30000	0	0	40
295	30087	2	27992	1	0	0	0	0	0	0	45000	0	0	30
296	30086	2	27993	1	0	0	0	0	0	0	90000	0	0	20
297	30050	2	27994	1	0	0	0	0	0	0	150000	0	0	10
298	0	0	0	0	0	0	0	0	0	0	600	0	0	90
